Surname,Team,Position,Price,TP,Status,PPM,Form_Factor,Captaincy_Coef,PP,Team_TLA,FDR_A_Horizon_5GW,FDR_D_Horizon_5GW,Effective_FDR_Horizon_5GW,Projected_Score
Watkins,Aston Villa,FWD,7.9,134,OK,16.96,0.0,1.0,134.0,AVL,1236.4285714285713,1214.8095238095234,1236.4285714285713,0.11
Abraham,Aston Villa,FWD,5.5,18,DOUBT,3.27,0.0,1.0,18.0,AVL,1236.4285714285713,1214.8095238095234,1236.4285714285713,0.01
Rodríguez,Bournemouth,FWD,6.0,90,OK,15.0,0.0,1.0,90.0,BOU,1150.952380952381,1174.6190476190475,1150.952380952381,0.08
Thiago,Brentford,FWD,8.0,145,OK,18.12,0.0,1.08,156.6,BRE,1113.142857142857,1132.142857142857,1113.142857142857,0.14
Furo,Brentford,FWD,4.5,72,OK,16.0,0.0,1.0,72.0,BRE,1113.142857142857,1132.142857142857,1113.142857142857,0.06
David,Brighton,FWD,6.0,96,OK,16.0,0.0,1.0,96.0,BHA,1155.6190476190475,1191.0952380952378,1155.6190476190475,0.08
Welbeck,Chelsea,FWD,6.0,101,OK,16.83,0.0,1.0,101.0,CHE,1201.142857142857,1178.5714285714284,1201.142857142857,0.08
N.Jackson,Chelsea,FWD,6.5,104,OK,16.0,0.0,1.0,104.0,CHE,1201.142857142857,1178.5714285714284,1201.142857142857,0.09
Delap,Chelsea,FWD,5.5,36,OK,6.55,0.0,1.0,36.0,CHE,1201.142857142857,1178.5714285714284,1201.142857142857,0.03
Marc Guiu,Chelsea,FWD,5.0,10,OK,2.0,0.0,1.0,10.0,CHE,1201.142857142857,1178.5714285714284,1201.142857142857,0.01
Mheuka,Chelsea,FWD,4.5,72,OK,16.0,0.0,1.0,72.0,CHE,1201.142857142857,1178.5714285714284,1201.142857142857,0.06
Emegha,Chelsea,FWD,5.0,80,OK,16.0,0.0,1.0,80.0,CHE,1201.142857142857,1178.5714285714284,1201.142857142857,0.07
Cherif,Coventry City,FWD,5.0,80,OK,16.0,0.0,1.0,80.0,COV,1121.4285714285713,1134.4761904761904,1121.4285714285713,0.07
Kusi-Asare,Fulham,FWD,4.5,5,OK,1.11,0.0,1.0,5.0,FUL,1121.857142857143,1149.4761904761904,1121.857142857143,0.0
Nmecha,Leeds,FWD,5.5,58,OK,10.55,0.0,1.0,58.0,LEE,1169.5714285714284,1213.2380952380952,1169.5714285714284,0.05
Marmoush,Man City,FWD,7.0,112,OK,16.0,0.0,1.0,112.0,MCI,1140.4285714285713,1174.952380952381,1140.4285714285713,0.1
Zirkzee,Man Utd,FWD,5.5,34,OK,6.18,0.0,1.0,34.0,MUN,1130.1428571428569,1140.7142857142856,1130.1428571428569,0.03
